"id","category","de","es","en_ref","context","limit","status","note"
"privacy.installId.label","i18n","Deine Install-Kennung","Tu identificador de instalación","Your install ID","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.intro","i18n","Autostich läuft im Browser, ohne Konto und ohne Anmeldung. Zwei Dinge verlassen dein Gerät, beide stehen hier vollständig.","Autobaza funciona en el navegador, sin cuenta y sin registro. Dos cosas salen de tu dispositivo, y aquí están las dos al completo.","Autotrick runs in your browser, with no account and no sign-in. Two things leave your device, both are listed here in full.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.link","i18n","Datenschutz","Privacidad","Privacy","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.board.body","i18n","Wenn du einen Lauf in die Bestenliste stellst: dein selbst gewählter Nickname, Score, Durchläufe, Stiche, Archetypen, Perks, Skills, der Seed, der Ausbaustand deines Upgrade-Baums (wie viele Knoten freigeschaltet waren) und die Kennzahlen des Laufs (beste Serie, Formationen, Crits, Siege, bester Stich, Score-Anteile). Der Nickname ist für alle Spieler sichtbar; wähle also nichts, worüber man dich findet. Ohne Nickname wird nichts veröffentlicht.","Cuando publicas una partida en la clasificación: el apodo que hayas elegido, la puntuación, los ciclos, las bazas, los arquetipos, las ventajas, las habilidades, la semilla, hasta dónde habías construido tu árbol de mejoras (cuántos nodos estaban desbloqueados) y las métricas de la partida (mejor racha, formaciones, críticos, victorias, mejor baza, partes de la puntuación). El apodo es visible para todos los jugadores; así que no elijas nada por lo que se te pueda encontrar. Sin apodo no se publica nada.","When you put a run on the leaderboard: the nickname you chose, score, cycles, tricks, archetypes, perks, skills, the seed, how far your upgrade tree was built (how many nodes were unlocked) and the run’s metrics (best streak, formations, crits, wins, best trick, score shares). The nickname is visible to every player; so pick something nobody can find you by. Without a nickname nothing is published.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.board.title","i18n","Bestenliste (nur beim Veröffentlichen)","Clasificación (solo al publicar)","Leaderboard (only when you publish)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.contact.body","i18n","Autostich ist ein privates Hobby-Projekt im offenen Playtest. Fragen, Widerspruch oder die Bitte, deine Daten zu löschen, gehen über den Discord des Projekts.","Autobaza es un proyecto personal de aficionado en playtest abierto. Las preguntas, las objeciones o la petición de borrar tus datos se gestionan por el Discord del proyecto.","Autotrick is a private hobby project in open playtest. Questions, objections or a request to delete your data go through the project's Discord.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.contact.title","i18n","Wer dahintersteht","Quién está detrás","Who is behind it","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.host.body","i18n","Beides landet in einer Supabase-Datenbank, getrennt in zwei Tabellen; eine volllaufende Telemetrie kann die Bestenliste also nicht beschädigen. Der Zugriff läuft über einen öffentlichen Schlüssel, der ausschließlich Lesen und Anlegen erlaubt.","Ambas cosas acaban en una base de datos de Supabase, separadas en dos tablas; así, una telemetría que se llene no puede dañar la clasificación. El acceso se hace con una clave pública que solo permite leer y añadir.","Both end up in a Supabase database, split across two tables; so telemetry filling up can never damage the leaderboard. Access runs through a public key that only allows reading and inserting.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.host.title","i18n","Wohin es geht","Adónde va","Where it goes","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.local.body","i18n","Profil, Lauf-Historie, Optionen und ein angefangener Lauf liegen im Speicher deines Browsers und verlassen das Gerät nicht. Es gibt keine Werbe-Cookies, keine fremden Skripte und keine Verfolgung über andere Seiten hinweg.","El perfil, el historial de partidas, las opciones y cualquier partida empezada están en el almacenamiento de tu navegador y no salen del dispositivo. No hay cookies publicitarias, ni scripts de terceros, ni seguimiento a través de otras páginas.","Your profile, run history, options and any run in progress live in your browser's storage and never leave the device. There are no advertising cookies, no third-party scripts and no tracking across other sites.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.local.title","i18n","Was auf deinem Gerät bleibt","Qué se queda en tu dispositivo","What stays on your device","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.telemetry.body","i18n","Nach jedem Lauf: Score, Durchläufe, Stiche, gewählte Perks, Skills und Gebäude, dein Fortschritt im Upgrade-Baum, gekaufte Kosmetik und der Seed. Dazu grober Gerätekontext: Browserkennung (auf {ua} Zeichen gekürzt), Prozessorkerne, Gerätespeicher, Sprache, Fenstergröße, Pixeldichte und ob das Gerät Touch hat. Plus eine zufällig gewürfelte Install-Kennung, damit mehrere Läufe desselben Geräts zusammengehören. Kein Name, keine E-Mail, keine Anmeldung. Abschalten: Optionen → „Anonyme Spieldaten senden“. Aus heißt wirklich aus: auch was noch in der Warteschlange liegt, wird gelöscht.","Después de cada partida: puntuación, ciclos, bazas, las ventajas, habilidades y edificios elegidos, tu progreso en el árbol de mejoras, la cosmética comprada y la semilla. Además, un contexto aproximado del dispositivo: identificación del navegador (recortada a {ua} caracteres), núcleos del procesador, memoria del dispositivo, idioma, tamaño de la ventana, densidad de píxeles y si el dispositivo tiene pantalla táctil. Y un identificador de instalación generado al azar, para que varias partidas del mismo dispositivo vayan juntas. Sin nombre, sin correo electrónico, sin registro. Para desactivarlo: Opciones → “Enviar datos de juego anónimos”. Apagado significa apagado de verdad: también se borra lo que aún esté en la cola.","After each run: score, cycles, tricks, the perks, skills and buildings you picked, your progress in the upgrade tree, cosmetics you own and the seed. Plus rough device context: browser identification (trimmed to {ua} characters), processor cores, device memory, language, window size, pixel density and whether the device has touch. And a randomly rolled install ID, so several runs from the same device belong together. No name, no email, no sign-in. To turn it off: Options → “Send anonymous gameplay data”. Off really means off: anything still queued is deleted too.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.sec.telemetry.title","i18n","Anonyme Spieldaten (abschaltbar)","Datos de juego anónimos (se pueden desactivar)","Anonymous gameplay data (can be turned off)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.title","i18n","Was Autostich sendet","Qué envía Autobaza","What Autotrick sends","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"privacy.updated","i18n","Stand: 2026-08-16 · Beta-Playtest","Actualizado: 2026-08-16 · playtest beta","As of 2026-08-16 · beta playtest","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"pwa.install","i18n","Installieren","Instalar","Install","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"pwa.ios","i18n","Über das Teilen-Symbol → „Zum Home-Bildschirm“.","Con el icono de compartir → “Añadir a pantalla de inicio”.","Via the share icon → “Add to Home Screen”.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"pwa.title","i18n","Als App zum Startbildschirm hinzufügen","Añadir como aplicación a la pantalla de inicio","Add as an app to the home screen","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.analysis","i18n","Analyse","Análisis","Analysis","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.best","i18n","Bester","Mejor","Best","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.buildings","i18n","Gebäude","Edificios","Buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.critChance","i18n","Crit-Chance","Prob. crítico","Crit chance","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.critMult","i18n","Crit-Mult","Mult. crítico","Crit mult","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.crits","i18n","Crits","Críticos","Crits","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.formation","i18n","Formation","Formación","Formation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.formation.value","i18n","{n} · +{pct} %","{n} · +{pct} %","{n} · +{pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.jackpot","i18n","Jackpot","Bote","Jackpot","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.losses","i18n","Verl.","Derr.","Loss.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.mults","i18n","Multiplikatoren","Multiplicadores","Multipliers","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.pct","i18n","+{pct} %","+{pct} %","+{pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.pct.plain","i18n","{pct} %","{pct} %","{pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.rate","i18n","Quote","Tasa","Rate","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.scoreSource","i18n","Score-Herkunft","Origen de la puntuación","Score sources","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.scoreTrend","i18n","Score-Verlauf","Historial de puntuación","Score trend","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.trend.first","i18n","erster Lauf","primera partida","first run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.trend.record","i18n","Rekord","Récord","Record","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.trend.run","i18n","Lauf","Partida","Run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.tricks","i18n","Stiche","Bazas","Tricks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rail.wins","i18n","Siege","Victorias","Wins","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rarity.tier1.label","i18n","Normal","Común","Common","i18n-Katalog (src/i18n) — über t() aufgelöst","11","done","gemessen (längstes Geschwister, de/en/es/zh-Hans) — Raritäts-Chip"
"rarity.tier2.label","i18n","Selten","Poco común","Uncommon","i18n-Katalog (src/i18n) — über t() aufgelöst","11","done","gemessen (längstes Geschwister, de/en/es/zh-Hans) — Raritäts-Chip"
"rarity.tier3.label","i18n","Sehr selten","Rara","Rare","i18n-Katalog (src/i18n) — über t() aufgelöst","11","done","gemessen (längstes Geschwister, de/en/es/zh-Hans) — Raritäts-Chip"
"rarity.tier4.label","i18n","Episch","Épica","Epic","i18n-Katalog (src/i18n) — über t() aufgelöst","11","done","gemessen (längstes Geschwister, de/en/es/zh-Hans) — Raritäts-Chip"
"roundscore.diff","i18n","{sign}{pct} %","{sign}{pct} %","{sign}{pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"roundscore.diff.title","i18n","Differenz zur Vorrunde","Diferencia con el ciclo anterior","Difference to the previous cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"roundscore.firstCycle","i18n","erster Durchlauf","primer ciclo","first cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"roundscore.label","i18n","Durchlauf-Score","Puntuación del ciclo","Cycle score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"roundscore.noPrev.title","i18n","keine Vorrunde zum Vergleich","no hay ciclo anterior con el que comparar","no previous cycle to compare against","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"rundetail.eyebrow","i18n","Rückblick · Lauf","Retrospectiva · partida","Retrospect · Run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runloader.loading","i18n","Lade Deck …","Cargando el mazo …","Loading deck …","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.avgTricks","i18n","Ø Stiche","Ø bazas","Ø tricks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.avgTricks.title","i18n","Durchschnittliche Stiche je Durchlauf","Bazas medias por ciclo","Average tricks per cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestGlacier","i18n","Bester Gletscherstich","Mejor baza de glaciar","Best glacier trick","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestGlacier.title","i18n","Höchster Score aus einem Gletscher-Stich (Bruch)","Puntuación más alta de una baza de glaciar (ruptura)","Highest score from a single glacier trick (break)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestStreak","i18n","Beste Serie","Mejor racha","Best streak","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestStreak.title","i18n","Längste Siegesserie","Racha de victorias más larga","Longest winning streak","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestTrick","i18n","Bester Stich","Mejor baza","Best trick","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.bestTrick.title","i18n","Höchster Score aus einem Stich","Puntuación más alta de una sola baza","Highest score from a single trick","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.buildScore","i18n","Geb.-Score","Punt. edif.","Build. score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.buildScore.title","i18n","Score-Anteil aus Architekt-Gebäuden","Parte de la puntuación que viene de los edificios del Arquitecto","Score share from architect buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.critBonus","i18n","Crit-Bonus","Bonificación de crítico","Crit bonus","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.critBonus.title","i18n","Score-Anteil aus kritischen Treffern","Parte de la puntuación que viene de los golpes críticos","Score share from critical hits","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.critRate","i18n","Crit-Quote","Tasa de críticos","Crit rate","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.critRate.title","i18n","Anteil Stiche mit kritischem Treffer","Proporción de bazas con golpe crítico","Share of tricks with a critical hit","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.cycles","i18n","Durchläufe","Ciclos","Cycles","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.duration","i18n","Dauer","Duración","Duration","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.formations","i18n","Formationen","Formaciones","Formations","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.formations.title","i18n","Maximal gleichzeitig aktive Formationen","Máximo de formaciones activas a la vez","Most formations active at the same time","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.formScore","i18n","Form.-Score","Punt. form.","Form. score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.formScore.title","i18n","Score-Anteil aus Formations-Multiplikatoren","Parte de la puntuación que viene de los multiplicadores de formación","Score share from formation multipliers","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.hidden","i18n","Perks und Aufstellung bleiben bei fremden Läufen verdeckt: Die sechs Skills zeigen den Stil eines Laufs, nachbauen ließe er sich erst über die Perks.","Las ventajas y el orden final quedan ocultos en las partidas de otros jugadores: las seis habilidades muestran el estilo de una partida, pero reproducirla exigiría las ventajas.","Perks and the final order stay hidden on other players’ runs: the six skills show a run’s style, rebuilding it would take the perks.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.perks","i18n","Perks: {n}","Ventajas: {n}","Perks: {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.showDesc","i18n","Beschreibung anzeigen","Mostrar la descripción","Show description","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.skills","i18n","Skills","Habilidades","Skills","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.tree","i18n","Upgrade-Baum","Árbol de mejoras","Upgrade tree","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.winrate","i18n","Winrate","Tasa de victorias","Win rate","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.winrate.title","i18n","Anteil gewonnener Stiche","Proporción de bazas ganadas","Share of tricks won","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"runstats.wins","i18n","Siege","Victorias","Wins","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"seed.copied","i18n","kopiert","copiada","copied","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"seed.copy","i18n","Seed kopieren","Copiar semilla","Copy seed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"seed.replay","i18n","Nachspielen","Repetir","Replay","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"seed.replay.title","i18n","Diesen Seed nachspielen","Repetir esta semilla","Replay this seed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.activate","i18n","Aktivieren","Activar","Activate","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.activeCheck","i18n","Aktiv ✓","Activo ✓","Active ✓","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.activeChip","i18n","AKTIV","ACTIVO","ACTIVE","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.anim.none","i18n","Alle Animationen aus","Todas las animaciones apagadas","All animations off","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.anim.noneActive","i18n","✓ Aktiv: keine Animation","✓ Activo: sin animación","✓ Active: no animation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.bg.none","i18n","Kein Hintergrund","Sin fondo","No background","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.bg.noneActive","i18n","✓ Aktiv: kein Hintergrund","✓ Activo: sin fondo","✓ Active: no background","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.buy","i18n","Kaufen · {price} DP","Comprar · {price} PM","Buy · {price} DP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.chooseAnim","i18n","Als Animation wählen","Elegir como animación","Choose as animation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.chooseBg","i18n","Als Hintergrund wählen","Elegir como fondo","Choose as background","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.chooseFinisher","i18n","Als Finisher wählen","Elegir como remate","Choose as finisher","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.chooseGott","i18n","Als Prunk wählen","Elegir como efecto de gala","Choose as score effect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.chooseGottStandard","i18n","Als Standard wählen (kein Prunk)","Elegir como predeterminado (sin efecto de gala)","Choose as standard (no effect)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.color.deck","i18n","Deckfarbe","Color del mazo","Deck colour","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.color.standard","i18n","Standard","Predeterminado","Standard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.cube.filled","i18n","Gefüllt","Relleno","Filled","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.cube.wire","i18n","◇ Nur Rahmen","◇ Solo el contorno","◇ Outline only","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.dblTap.off","i18n","Doppeltippen: abwählen","Doble toque: quitar la selección","Double-tap: deselect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.dblTap.on","i18n","Doppeltippen: auswählen","Doble toque: seleccionar","Double-tap: select","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.emptyView","i18n","Nichts in dieser Ansicht.","No hay nada en esta vista.","Nothing in this view.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.filter.all","i18n","Alle","Todos","All","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.filter.buyable","i18n","Kaufbar","Comprables","Buyable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.filter.free","i18n","Frei","Gratis","Free","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.filter.locked","i18n","Gesperrt","Bloqueados","Locked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.filter.owned","i18n","Besitz","En posesión","Owned","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.fx.hint","i18n","Effekte sind global: einmal gekauft, für alle Packs. Kategorie oben wählen, Effekt tippen → er läuft in der Bühne; dort kaufen bzw. wählen / an-aus. Doppeltippen in der Liste schaltet direkt um.","Los efectos son globales: se compran una vez y valen para todos los packs. Elige una categoría arriba y toca un efecto → se reproduce en el escenario; ahí lo compras, lo eliges o lo enciendes y apagas. Un doble toque en la lista lo cambia al instante.","Effects are global: bought once, available for every pack. Pick a category above, tap an effect → it runs on the stage; buy it there, or select / toggle it. Double-tapping in the list toggles it right away.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.head.challenges","i18n","{n} Herausforderungen · {own} freigeschaltet","{n} desafíos · {own} desbloqueados","{n} challenges · {own} unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.head.hint","i18n","Karte antippen zeigt Rücken, Front und Spielfeld.","Toca una carta para ver el dorso, el anverso y el campo de batalla.","Tap a card to see back, front and battlefield.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.head.packs","i18n","{n} Packs · {own} freigeschaltet","{n} packs · {own} desbloqueados","{n} packs · {own} unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.hint.challenge","i18n","Ein Herausforderungs-Deck wird nicht gekauft, sondern über eine Herausforderung freigeschaltet. Tippe es an → Vorschau + Freischalt-Bedingung; sobald erfüllt, aktivierst du es direkt.","Un mazo de desafío no se compra: se desbloquea superando un desafío. Tócalo → vista previa y condición de desbloqueo; en cuanto la cumplas, lo activas directamente.","A challenge deck is not bought, it is unlocked through a challenge. Tap it → preview + unlock condition; once met you activate it directly.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.hint.pack","i18n","Ein Pack bündelt Karte (Front + Back) und Battlefield. Tippe ein Pack an → Detail-Ansicht mit Vorschau; Kaufen aktiviert das Pack direkt.","Un pack reúne la carta (anverso y dorso) y un campo de batalla. Toca un pack → vista de detalle con vista previa; al comprarlo se activa directamente.","A pack bundles the card (front + back) and a battlefield. Tap a pack → detail view with a preview; buying activates the pack directly.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.noBattlefield","i18n","Kein Battlefield","Sin campo de batalla","No battlefield","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.on.tapOff","i18n","✓ An: tippen zum Ausschalten","✓ Encendido: toca para apagarlo","✓ On: tap to switch off","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.packSel.back","i18n","Karte hinten","Dorso de la carta","Card back","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.packSel.bg","i18n","Hintergrund","Fondo","Background","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.packSel.front","i18n","Karte vorne","Anverso de la carta","Card front","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.randomDeck.aria","i18n","Zufalls-Deck je Lauf","Mazo aleatorio por partida","Random deck per run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.randomDeck.desc","i18n","Jeder Lauf startet mit einem zufälligen deiner Decks; alle aktiven Effekte in Deckfarbe.","Cada partida empieza con uno de tus mazos al azar; todos los efectos activos en el color del mazo.","Every run starts with a random one of your decks; all active effects in that deck's color.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.randomDeck.title","i18n","Zufalls-Deck je Lauf","Mazo aleatorio por partida","Random deck per run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.selected","i18n","✓ Ausgewählt","✓ Seleccionado","✓ Selected","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.sort.color","i18n","Farbe","Color","Colour","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.sort.default","i18n","Standard","Predeterminado","Default","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.sort.hint","i18n","Reihenfolge der Kacheln umschalten","Cambiar el orden de las casillas","Switch the order of the tiles","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.sort.price","i18n","Preis","Precio","Price","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.standardFree","i18n","Standard: immer aktiv, kein Kauf nötig","Predeterminado: siempre activo, no hace falta comprarlo","Standard: always active, no purchase needed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.status.active","i18n","aktiv","activo","active","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.status.owned","i18n","im Besitz","en posesión","owned","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tab.challenges","i18n","Herausforderungen","Desafíos","Challenges","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tab.fx","i18n","Effekte","Efectos","Effects","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tab.packs","i18n","Packs","Packs","Packs","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tier.activate","i18n","Stufe {roman} aktivieren","Activar el nivel {roman}","Activate tier {roman}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tier.active","i18n","Stufe {roman} aktiv ✓","Nivel {roman} activo ✓","Tier {roman} active ✓","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.dblEquip","i18n","Doppelklick rüstet direkt aus","Doble clic para equipar al instante","Double-click to equip right away","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.active","i18n","aktiv","activo","active","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.buyable","i18n","kaufbar","disponible","available","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.details","i18n","tippen → Details","tocar → detalles","tap → details","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.detailsTier","i18n","Stufe {roman} · tippen → Details","Nivel {roman} · tocar → detalles","Tier {roman} · tap → details","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.owned","i18n","freigeschaltet","desbloqueado","unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tile.sub.ownedTier","i18n","Stufe {roman} · freigeschaltet","Nivel {roman} · desbloqueado","Tier {roman} · unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.title","i18n","Deck-Werkstatt","Taller de mazos","Deck workshop","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.tooFewDp","i18n","(zu wenig DP)","(PM insuficientes)","(not enough DP)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.turnOn","i18n","Einschalten","Encender","Switch on","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"shop.unlock","i18n","🔒 Freischalten: {cond}","🔒 Desbloquear: {cond}","🔒 Unlock: {cond}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.arch.none","i18n","Skill","Habilidad","Skill","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.badge.consumer","i18n","KONSUMENT","CONSUMIDOR","CONSUMER","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.badge.legendary","i18n","★ LEGENDÄR","★ LEGENDARIA","★ LEGENDARY","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.bonus.hint","i18n","Zusatz-Slot aus deinem letzten Perk. Wähle sofort einen weiteren Skill.","Ranura extra de tu última ventaja. Elige otra habilidad ahora mismo.","Extra slot from your last perk. Pick one more skill right away.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.cancel","i18n","Abbrechen","Cancelar","Cancel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.consumer.charge","i18n","Ladungs","carga","charge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.consumer.heat","i18n","Hitze","calor","heat","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
